time,pressure (Pa),loading (g/g)
0 days 00:41:15,9.725229951857173,1.0886033930837593
0 days 00:41:20,9.593727081242024,1.0943058127471899
0 days 00:41:25,9.725229951857173,1.0993112700073124
0 days 00:41:30,9.593727081242024,1.1046081842724549
0 days 00:41:35,9.637561371475012,1.1094489049645226
0 days 00:41:40,9.725229951857173,1.1147838353607544
0 days 00:41:45,9.637561371475012,1.1195611958343397
0 days 00:41:50,9.725229951857173,1.1247694057936064
0 days 00:41:55,9.659478516577543,1.1296164625075222
0 days 00:42:00,9.703312806740678,1.134501535352528
0 days 00:42:05,9.725229951857173,1.1404954120209787
0 days 00:42:10,9.747147096931759,1.1447088665500693
0 days 00:42:15,9.637561371461048,1.1500944851210868
0 days 00:42:20,9.549892790981076,1.154859173550976
0 days 00:42:25,9.593727081242024,1.1595414936968373
0 days 00:42:30,9.637561371475012,1.1641541176023684
0 days 00:42:35,9.681395661680073,1.169096214644008
0 days 00:42:40,9.769064242006346,1.1742157202973995
0 days 00:42:45,9.812898532127587,1.178853688290323
0 days 00:42:50,9.725229951857173,1.1840745702932864
0 days 00:42:55,9.725229951857173,1.1886745221551205
0 days 00:43:00,9.812898532127587,1.1939587643765661
0 days 00:43:05,9.593727081242024,1.1992176625106188
0 days 00:43:10,9.637561371475012,1.203868302547239
0 days 00:43:15,9.681395661680073,1.208810399588879
0 days 00:43:20,9.725229951857173,1.2132709589700514
0 days 00:43:25,9.725229951857173,1.2176808301764375
0 days 00:43:30,9.681395661680073,1.222040013208039
0 days 00:43:35,9.747147096931759,1.2267413414194446
0 days 00:43:40,9.812898532127587,1.231113196494742
0 days 00:43:45,9.812898532127587,1.235523067701128
0 days 00:43:50,9.725229951857173,1.2404018045242857
0 days 00:43:55,9.637561371475012,1.2447356434684926
0 days 00:44:00,9.681395661680073,1.2493862835051128
0 days 00:44:05,9.637561371475012,1.2536187460997485
0 days 00:44:10,9.681395661680073,1.2582186979615826
0 days 00:44:15,9.725229951857173,1.262729945517541
0 days 00:44:20,9.812898532127587,1.2666456070197631
0 days 00:44:25,9.812898532127587,1.2711188384446326
0 days 00:44:30,9.812898532127587,1.2751865644712135
0 days 00:44:35,9.769064242006346,1.2797358281582611
0 days 00:44:40,9.747147096931759,1.2832586563058919
0 days 00:44:45,9.725229951857173,1.2877762398836983
0 days 00:44:50,9.637561371475012,1.2917996137573413
0 days 00:44:55,9.769064242006346,1.2957532913906533
0 days 00:45:00,9.659478516577543,1.3001314824877988
0 days 00:45:05,9.747147096931759,1.304129512274048
0 days 00:45:10,9.769064242006346,1.3078677651645194
0 days 00:45:15,9.769064242006346,1.3116313621423838
0 days 00:45:20,9.769064242006346,1.3157117602126607
0 days 00:45:25,9.769064242006346,1.3195133733216147
0 days 00:45:30,9.725229951857173,1.3237331638725534
0 days 00:45:35,9.637561371475012,1.3275094328941146
0 days 00:45:40,9.681395661680073,1.331653191182874
0 days 00:45:45,9.637561371475012,1.3352013634178972
0 days 00:45:50,9.593727081242024,1.3391677130949062
0 days 00:45:55,9.637561371475012,1.3426651971551435
0 days 00:46:00,9.725229951857173,1.346479482307794
0 days 00:46:05,9.725229951857173,1.3501797190671754
0 days 00:46:10,9.76906424199238,1.3532336815980355
0 days 00:46:15,9.747147096931759,1.3570669748162307
0 days 00:46:20,9.769064242006346,1.3609256121218185
0 days 00:46:25,9.725229951843211,1.364321719832484
0 days 00:46:30,9.703312806768624,1.3678192038927213
0 days 00:46:35,9.76906424199238,1.3717031852857025
0 days 00:46:40,9.725229951857173,1.3751563171930024
0 days 00:46:45,9.812898532127587,1.3785904410347571
0 days 00:46:50,9.812898532127587,1.3822653337067459
0 days 00:46:55,9.769064242006346,1.3856360973300184
0 days 00:47:00,9.681395661680073,1.3893363340894003
0 days 00:47:05,9.769064242006346,1.3926437374941898
0 days 00:47:10,9.812898532127587,1.3962172538166064
0 days 00:47:15,9.769064242006346,1.3994866410903066
0 days 00:47:20,9.812898532127587,1.4031108455875092
0 days 00:47:25,9.637561371475012,1.4063548887738169
0 days 00:47:30,9.769064242006346,1.4098397007903578
0 days 00:47:35,9.725229951857173,1.413400545069078
0 days 00:47:40,9.790981387066967,1.4162390828570968
0 days 00:47:45,9.790981387066967,1.4197682470265756
0 days 00:47:50,9.769064242006346,1.422809537513739
0 days 00:47:55,9.812898532127587,1.4259205242412323
0 days 00:48:00,9.769064242006346,1.429544728738435
0 days 00:48:05,9.812898532113628,1.4328331240776802
0 days 00:48:10,9.769064242006346,1.4358427344556017
0 days 00:48:15,9.725229951857173,1.438909369030158
0 days 00:48:20,9.725229951857173,1.442292804697127
0 days 00:48:25,9.725229951857173,1.4452960790532006
0 days 00:48:30,9.725229951857173,1.44860348245799
0 days 00:48:35,9.549892790981076,1.4514293482023124
0 days 00:48:40,9.681395661680073,1.4546100311701373
0 days 00:48:45,9.637561371475012,1.457740025963176
0 days 00:48:50,9.812898532127587,1.4605405476201054
0 days 00:48:55,9.7252299518013,1.4632587009930074
0 days 00:49:00,9.790981387066967,1.4660592226499367
0 days 00:49:05,9.747147096931759,1.469163873355582
0 days 00:49:10,9.769064242006346,1.4716539299419473
0 days 00:49:15,9.681395661666093,1.4749930134559783
0 days 00:49:20,9.747147096931759,1.4780976641616235
0 days 00:49:25,9.769064242006346,1.4805623766605958
0 days 00:49:30,9.725229951857173,1.4836036671477586
0 days 00:49:35,9.856732822220913,1.4862647963240263
0 days 00:49:40,9.812898532127587,1.4892934147674928
0 days 00:49:45,9.769064242006346,1.4920052321185466
0 days 00:49:50,9.725229951857173,1.4949704903435304
0 days 00:49:55,9.681395661680073,1.4978977324374254
0 days 00:50:00,9.725229951857173,1.5004321411767276
0 days 00:50:05,9.769064242006346,1.5032960230521397
0 days 00:50:10,9.725229951843211,1.5055643188738155
0 days 00:50:15,9.769064242006346,1.508371176552593
0 days 00:50:20,9.769064242006346,1.5111020019691912
0 days 00:50:25,9.725229951843211,1.5136237386647975
0 days 00:50:30,9.725229951857173,1.5164369323654234
0 days 00:50:35,9.7252299518013,1.5189586690610295
0 days 00:50:40,9.725229951857173,1.521404373494456
0 days 00:50:45,9.681395661680073,1.5238754220152764
0 days 00:50:50,9.725229951857173,1.5265872393663298
0 days 00:50:55,9.725229951857173,1.5290075997123642
0 days 00:51:00,9.812898532127587,1.5316180407138453
0 days 00:51:05,9.812898532127587,1.5340130569724866
0 days 00:51:10,9.812898532127587,1.5366868581924502
0 days 00:51:15,9.769064242006346,1.5393860034998077
0 days 00:51:20,9.812898532127587,1.5418063638458417
0 days 00:51:25,9.637561371475012,1.5444041328036269
0 days 00:51:30,9.725229951857173,1.5467738049748747
0 days 00:51:35,9.549892790981076,1.549320885757874
0 days 00:51:40,9.593727081242024,1.551316732640075
0 days 00:51:45,9.659478516577543,1.5537054128768675
0 days 00:51:50,9.681395661666093,1.5559927167640881
0 days 00:51:55,9.637561371475012,1.5580139077336816
0 days 00:52:00,9.703312806768624,1.5606116766914666
0 days 00:52:05,9.725229951857173,1.5626898918576946
0 days 00:52:10,9.681395661680073,1.5648441392861019
0 days 00:52:15,9.681395661680073,1.5670110587582056
0 days 00:52:20,9.725229951857173,1.5694060750168466
0 days 00:52:25,9.812898532127587,1.5715476504015573
0 days 00:52:30,9.637561371475012,1.5738539623543224
0 days 00:52:35,9.769064242006346,1.576210962481874
0 days 00:52:40,9.769064242006346,1.5783271937791914
0 days 00:52:45,9.812898532127587,1.5806968659504392
0 days 00:52:50,9.725229951857173,1.5827624090729713
0 days 00:52:55,9.681395661666093,1.5848723043484405
0 days 00:53:00,9.769064242006346,1.5869758636020614
0 days 00:53:05,9.725229951857173,1.5895166083632122
0 days 00:53:10,9.725229951857173,1.591417414917689
0 days 00:53:15,9.769064242006346,1.5935716623460967
0 days 00:53:20,9.83481567717425,1.5958082780585308
0 days 00:53:25,9.637561371475012,1.5975887001978912
0 days 00:53:30,9.812898532127587,1.5997302755826015
0 days 00:53:35,9.681395661680073,1.6017071143992576
0 days 00:53:40,9.725229951857173,1.6038867059150579
0 days 00:53:45,9.681395661680073,1.6058128565569276
0 days 00:53:50,9.725229951857173,1.6079037437668524
0 days 00:53:55,9.725229951857173,1.6098045503213296
0 days 00:54:00,9.725229951857173,1.6119081095749503
0 days 00:54:05,9.769064242006346,1.6137962440857312
0 days 00:54:10,9.725229951857173,1.6158998033393515
0 days 00:54:15,9.769064242006346,1.6177245776316498
0 days 00:54:20,9.681395661680073,1.6197901207541816
0 days 00:54:25,9.769064242006346,1.6218429918330162
0 days 00:54:30,9.725229951857173,1.6236804381690109
0 days 00:54:35,9.856732822220913,1.6256699490293633
0 days 00:54:40,9.790981387066967,1.6272856346006686
0 days 00:54:45,9.659478516577543,1.6292751454610215
0 days 00:54:50,9.703312806768624,1.631137935884409
0 days 00:54:55,9.593727081242024,1.632728277368321
0 days 00:55:00,9.637561371475012,1.6346290839227977
0 days 00:55:05,9.812898532127587,1.6363017936907376
0 days 00:55:10,9.681395661680073,1.6381519120704284
0 days 00:55:15,9.725229951857173,1.639799277750975
0 days 00:55:20,9.681395661680073,1.6415987079558798
0 days 00:55:25,9.681395661680073,1.643461498379267
0 days 00:55:30,9.681395661680073,1.6451342081472071
0 days 00:55:35,9.725229951857173,1.6470096706142907
0 days 00:55:40,9.83481567717425,1.648454283595693
0 days 00:55:45,9.790981387066967,1.6503107379972324
0 days 00:55:50,9.725229951857173,1.6521418483113786
0 days 00:55:55,9.703312806768624,1.6537702059263801
0 days 00:56:00,9.681395661680073,1.6554365796724717
0 days 00:56:05,9.725229951857173,1.6571346335278048
0 days 00:56:10,9.725229951857173,1.6587186389898683
0 days 00:56:15,9.725229951857173,1.660315316495629
0 days 00:56:20,9.769064242006346,1.6620387144383548
0 days 00:56:25,9.725229951857173,1.6636353919441156
0 days 00:56:30,9.725229951857173,1.6654094780616273
0 days 00:56:35,9.725229951857173,1.6669934835236915
0 days 00:56:40,9.681395661680073,1.668691537379024
0 days 00:56:45,9.725229951857173,1.6704276073654465
0 days 00:56:50,9.769064242006346,1.671973596696421
0 days 00:56:55,9.769064242006346,1.6736589785080567
0 days 00:57:00,9.856732822220913,1.675166951707942
0 days 00:57:05,9.725229951857173,1.6768016453447925
0 days 00:57:10,9.790981387066967,1.6781322099329261
0 days 00:57:15,9.681395661680073,1.6797795756134726
0 days 00:57:20,9.637561371475012,1.6814015972066265
0 days 00:57:25,9.681395661680073,1.6828081940569395
0 days 00:57:30,9.725229951857173,1.6843858634971551
0 days 00:57:35,9.747147096931759,1.6857861243256196
0 days 00:57:40,9.681395661680073,1.6871800491322362
0 days 00:57:45,9.681395661680073,1.688535957807763
0 days 00:57:50,9.812898532127587,1.6900946191824342
0 days 00:57:55,9.725229951857173,1.6915138880764435
0 days 00:58:00,9.856732822220913,1.6930978935385077
0 days 00:58:05,9.725229951857173,1.694517162432517
0 days 00:58:10,9.593727081242024,1.6960251356324019
0 days 00:58:15,9.769064242006346,1.69755845291968
0 days 00:58:20,9.856732822220913,1.6989270336389035
0 days 00:58:25,9.812898532127587,1.700447678882485
0 days 00:58:30,9.812898532127587,1.7017528993832258
0 days 00:58:35,9.812898532127587,1.7032355284957181
0 days 00:58:40,9.681395661680073,1.7043950204939489
0 days 00:58:45,9.725229951843211,1.7058332974535029
0 days 00:58:50,9.703312806740678,1.7072335582819678
0 days 00:58:55,9.681395661680073,1.7083677061928055
0 days 00:59:00,9.812898532127587,1.7099136955237801
0 days 00:59:05,9.725229951857173,1.7111555558060385
0 days 00:59:10,9.681395661680073,1.712359399957207
0 days 00:59:15,9.681395661680073,1.7136012602394652
0 days 00:59:20,9.681395661680073,1.7149698409586887
0 days 00:59:25,9.812898532127587,1.7161990291972504
0 days 00:59:30,9.769064242006346,1.7175169217416875
0 days 00:59:35,9.769064242006346,1.718872830417215
0 days 00:59:40,9.769064242006346,1.7200766745683835
0 days 00:59:45,9.681395661680073,1.7214072391565172
0 days 00:59:50,9.769064242006346,1.722611083307686
0 days 00:59:55,9.83481567717425,1.7237642392840686
0 days 01:00:00,9.790981387066967,1.7249490753696923
0 days 01:00:05,9.812898532127587,1.7263746802855502
0 days 01:00:10,9.74714709690383,1.72746447604345
0 days 01:00:15,9.747147096931759,1.7286303040635294
0 days 01:00:20,9.747147096931759,1.729878500367636
0 days 01:00:25,9.812898532127587,1.7308732557978126
0 days 01:00:30,9.681395661680073,1.7321151160800703
0 days 01:00:35,9.769064242006346,1.7332049118379707
0 days 01:00:40,9.681395661680073,1.7344214280328358
0 days 01:00:45,9.812898532127587,1.7354985517470396
0 days 01:00:50,9.769064242006346,1.7366770518108154
0 days 01:00:55,9.769064242006346,1.7378555518745908
0 days 01:01:00,9.725229951857173,1.7389200035450976
0 days 01:01:05,9.769064242006346,1.7400985036088734
0 days 01:01:10,9.725229951857173,1.7411376111919878
0 days 01:01:15,9.769064242006346,1.7422907671683705
0 days 01:01:20,9.725229951857173,1.7433172027077877
0 days 01:01:25,9.83481567717425,1.744356310290902
0 days 01:01:30,9.659478516549598,1.745427097983257
0 days 01:01:35,9.878649967253608,1.7464915496537643
0 days 01:01:40,9.725229951857173,1.7474482889528509
0 days 01:01:45,9.725229951843211,1.748557092776296
0 days 01:01:50,9.725229951843211,1.7496595605778922
0 days 01:01:55,9.637561371475012,1.750514923527407
0 days 01:02:00,9.725229951857173,1.751541359066825
0 days 01:02:05,9.769064242006346,1.7525931386936353
0 days 01:02:10,9.856732822220913,1.75355621401457
0 days 01:02:15,9.900567112286303,1.7546460097724703
0 days 01:02:20,9.769064242006346,1.7556090850934054
0 days 01:02:25,9.725229951857173,1.7566608647202158
0 days 01:02:30,9.769064242006346,1.7576239400411509
0 days 01:02:35,9.725229951857173,1.7586757196679612
0 days 01:02:40,9.812898532113628,1.759613450901503
0 days 01:02:45,9.725229951843211,1.7605131660039555
0 days 01:02:50,9.747147096931759,1.761507921434132
0 days 01:02:55,9.681395661680073,1.7622872521214674
0 days 01:03:00,9.725229951857173,1.7633517037919744
0 days 01:03:05,9.615644226358517,1.7641943946977925
0 days 01:03:10,9.769064242006346,1.7650751017347002
0 days 01:03:15,9.725229951857173,1.7660635211430282
0 days 01:03:20,9.812898532127587,1.7669378921580876
0 days 01:03:25,9.725229951857173,1.7678629513479331
0 days 01:03:30,9.681395661680073,1.7687246503192964
0 days 01:03:35,9.725229951857173,1.769649709509141
0 days 01:03:40,9.637561371475012,1.7704860643931113
0 days 01:03:45,9.769064242006346,1.7713857794955634
0 days 01:03:50,9.769064242006346,1.7721714462047473
0 days 01:03:55,9.812898532113628,1.772982457001324
0 days 01:04:00,9.769064242006346,1.773888508125625
0 days 01:04:05,9.812898532127587,1.7747945592499252
0 days 01:04:10,9.725229951857173,1.7755802259591096
0 days 01:04:15,9.725229951857173,1.7763785647119894
0 days 01:04:20,9.659478516577543,1.7772339276615041
0 days 01:04:25,9.681395661680073,1.7779118819992676
0 days 01:04:30,9.769064242006346,1.778710220752148
0 days 01:04:35,9.812898532127587,1.7795085595050284
0 days 01:04:40,9.812898532127587,1.7802308659957293
0 days 01:04:45,9.769064242006346,1.7810545488360026
0 days 01:04:50,9.681395661680073,1.7817641832830076
0 days 01:04:55,9.725229951857173,1.7825751940795842
0 days 01:05:00,9.725229951857173,1.7832848285265892
0 days 01:05:05,9.681395661680073,1.7840578231920765
0 days 01:05:10,9.812898532127587,1.7847421135516885
0 days 01:05:15,9.856732822220913,1.785489764129782
0 days 01:05:20,9.725229951857173,1.786250086751573
0 days 01:05:25,9.76906424199238,1.7868583448490059
0 days 01:05:30,9.76906424199238,1.7876186674707968
0 days 01:05:35,9.593727081242024,1.788271277721167
0 days 01:05:40,9.637561371475012,1.7889112159278409
0 days 01:05:45,9.637561371475012,1.7895955062874527
0 days 01:05:50,9.637561371475012,1.790191092341189
0 days 01:05:55,9.681395661680073,1.790824694526014
0 days 01:06:00,9.681395661680073,1.7914076085360537
0 days 01:06:05,9.812898532127587,1.7920538827645758
0 days 01:06:10,9.812898532127587,1.7926494688183119
0 days 01:06:15,9.681395661680073,1.7932830710031378
0 days 01:06:20,9.681395661680073,1.7938786570568739
0 days 01:06:25,9.681395661680073,1.7945122592416995
0 days 01:06:30,9.593727081242024,1.795120517339132
0 days 01:06:35,9.637561371475012,1.7956400711306892
0 days 01:06:40,9.659478516577543,1.7961279448130045
0 days 01:06:45,9.681395661666093,1.7966221545171688
0 days 01:06:50,9.747147096931759,1.797167052396119
0 days 01:06:55,9.725229951857173,1.797616909947345
0 days 01:07:00,9.681395661680073,1.7982188320229295
0 days 01:07:05,9.76906424199238,1.7987890739892727
0 days 01:07:10,9.725229951857173,1.7992516035841954
0 days 01:07:15,9.725229951857173,1.799834517594235
0 days 01:07:20,9.725229951857173,1.8003287272983988
0 days 01:07:25,9.769064242006346,1.8008862972210455
0 days 01:07:30,9.725229951857173,1.8013678348815128
0 days 01:07:35,9.725229951857173,1.8018873886730695
0 days 01:07:40,9.681395661680073,1.8023942704209304
0 days 01:07:45,9.681395661680073,1.8028631360377012
0 days 01:07:50,9.681395661680073,1.8033573457418655
0 days 01:07:55,9.681395661666093,1.8037375070527608
0 days 01:08:00,9.703312806768624,1.8042127086913802
